id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
237042,Cercococcyx,montanus,,birds,Barred Long-tailed Cuckoo,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,,,field recording,//xeno-canto.org/237042,https://xeno-canto.org/237042/download,XC237042-Cercococcyx montanus (Mubwindi-2015-02-27-07h22) LS114304.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237042-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237042-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,07:22,2015-02-27,2015-04-23,['Eurillas latirostris'],Habitat: primary montane forest.,no,no,no,,,no,,,44100
235891,Cercococcyx,montanus,,birds,Barred Long-tailed Cuckoo,Martin St-Michel,Uganda,"Rubanda, Kabale, Western Region",-1.0581,29.7985,2400,song,,,field recording,//xeno-canto.org/235891,https://xeno-canto.org/235891/download,XC235891-Cercococcyx montanus (Rubanda-2015-02-26-05h41) LS114242.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235891-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235891-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235891-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235891-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235891-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235891-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235891-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,05:41,2015-02-26,2015-04-15,[],"Presumably same individual as in XC235890. Habitat: garden, fields, primary montane forest.",no,no,no,,,no,,,44100
166345,Cercococcyx,montanus,montanus,birds,Barred Long-tailed Cuckoo,Sander Bot,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,2400,song,,,field recording,//xeno-canto.org/166345,https://xeno-canto.org/166345/download,XC166345-BarredLongTailedCuckoo19Jan2014RuhijaBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166345-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166345-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166345-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166345-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166345-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166345-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166345-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:47,?,2014-01-19,2014-02-07,[],,yes,yes,no,,,no,,,44100
81940,Cercococcyx,montanus,,birds,Barred Long-tailed Cuckoo,Charles Davies,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,,,field recording,//xeno-canto.org/81940,https://xeno-canto.org/81940/download,BarredLongtailedCuckoo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/ffts/XC81940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/ffts/XC81940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/ffts/XC81940-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/ffts/XC81940-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/wave/XC81940-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/wave/XC81940-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LKTQGFXQRF/wave/XC81940-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:19,10am,2011-05-01,2011-06-25,['Cuculus solitarius'],,unknown,unknown,unknown,,,no,,,44100
235890,Cercococcyx,montanus,,birds,Barred Long-tailed Cuckoo,Martin St-Michel,Uganda,"Rubanda, Kabale, Western Region",-1.0581,29.7985,2400,song,,,field recording,//xeno-canto.org/235890,https://xeno-canto.org/235890/download,XC235890-Cercococcyx montanus (Rubanda-2015-02-26-05h35) LS114241.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235890-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235890-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235890-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC235890-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235890-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235890-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC235890-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:57,05:35,2015-02-26,2015-04-15,[],"Habitat: garden, fields, primary montane forest.",no,no,no,,,no,,,44100
244444,Cuculus,clamosus,,birds,Black Cuckoo,Martin St-Michel,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,song,,,field recording,//xeno-canto.org/244444,https://xeno-canto.org/244444/download,XC244444-Cuculus clamosus (Buhoma-2015-03-01-07h12) LS114420.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC244444-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC244444-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC244444-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC244444-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC244444-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC244444-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC244444-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,07:12,2015-03-01,2015-05-21,['Eurillas virens'],"Habitat: garden, secondary evergreen forest.",yes,yes,no,,,no,,,44100
239712,Cuculus,clamosus,,birds,Black Cuckoo,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,,,field recording,//xeno-canto.org/239712,https://xeno-canto.org/239712/download,XC239712-Cuculus clamosus (Mubwindi-2015-02-27-12h54) LS114343.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC239712-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC239712-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC239712-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC239712-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC239712-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC239712-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC239712-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,12:54,2015-02-27,2015-05-04,[],Habitat: primary montane forest.,no,no,no,,,no,,,44100
247892,Cuculus,clamosus,,birds,Black Cuckoo,Martin St-Michel,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,song,,,field recording,//xeno-canto.org/247892,https://xeno-canto.org/247892/download,XC247892-Cuculus clamosus (Buhoma-2015-03-02-09h43) LS114550.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC247892-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC247892-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC247892-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC247892-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC247892-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC247892-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC247892-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:19,09:43,2015-03-02,2015-06-05,[],Habitat: secondary evergreen forest.,no,no,no,,,no,,,44100
237452,Cuculus,clamosus,,birds,Black Cuckoo,Martin St-Michel,Uganda,"Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,2200,song,,,field recording,//xeno-canto.org/237452,https://xeno-canto.org/237452/download,XC237452-Cuculus clamosus (Mubwindi-2015-02-27-10h03) LS114325.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237452-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237452-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237452-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237452-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237452-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237452-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237452-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:12,10:03,2015-02-27,2015-04-27,[],Habitat: primary montane forest.,no,no,no,,,no,,,44100
166367,Cuculus,clamosus,gabonensis,birds,Black Cuckoo,Sander Bot,Uganda,"The Neck, Bwindi NP, Kinkiizi, Kanungu, Western Region",-0.9746,29.6881,1500,song,,,field recording,//xeno-canto.org/166367,https://xeno-canto.org/166367/download,XC166367-BlackCuckooSspGabonensis21Jan2014TheNeckBwindiNPUganda.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166367-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC166367-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC166367-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:36,?,2014-01-21,2014-02-07,[],,yes,yes,no,,,no,,,44100
739628,Cuculus,solitarius,,birds,Red-chested Cuckoo,Peter Boesman,Uganda,Budongo Eco lodge,1.917326,31.719824,,song,,,field recording,//xeno-canto.org/739628,https://xeno-canto.org/739628/download,XC739628-LS_50788 Red-chested Cuckoo song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739628-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739628-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739628-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739628-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739628-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739628-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739628-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,09:00,2022-06-18,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
701845,Cuculus,solitarius,,birds,Red-chested Cuckoo,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.6299,30.9668,1300,call,uncertain,uncertain,field recording,//xeno-canto.org/701845,https://xeno-canto.org/701845/download,XC701845-Cuculus solitarius051117c (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701845-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701845-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701845-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701845-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701845-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701845-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701845-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:28,10:30,2005-11-17,2022-02-12,"['Lamprotornis purpuroptera', 'Cisticola woosnami']","No modification. Wooded savannah in Lake Mburo NP, but no exact coordinates. ",unknown,unknown,no,,,no,,,44100
701676,Cuculus,solitarius,,birds,Red-chested Cuckoo,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.635,30.9696,1300,song,uncertain,adult,field recording,//xeno-canto.org/701676,https://xeno-canto.org/701676/download,XC701676-Cuculus solitarius051117a (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701676-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701676-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701676-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701676-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701676-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:57,08:00,2005-11-17,2022-02-11,"['Pycnonotus tricolor', 'Streptopelia capicola']","No modification. Wooded savannah, near the lodge. Coordinates are not exact. ",yes,yes,yes,,,no,,,44100
608586,Cuculus,solitarius,,birds,Red-chested Cuckoo,Phil Gregory,Uganda,Budongo Forest,1.822,31.628,1100,call,,,field recording,//xeno-canto.org/608586,https://xeno-canto.org/608586/download,XC608586-Red-chested Cuckoo Royal Mile May 17 2018 edit PG1610.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608586-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608586-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608586-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608586-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608586-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608586-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608586-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:42,08:00,2018-05-17,2020-12-13,[],,unknown,unknown,no,,,no,,,44100
432514,Cuculus,solitarius,,birds,Red-chested Cuckoo,Barry Edmonston,Uganda,"Kanyanchu, Kibale Forest",0.483,30.389,1400,song,,,field recording,//xeno-canto.org/432514,https://xeno-canto.org/432514/download,XC432514-Red-chested Cuckoo 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432514-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC432514-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC432514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC432514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC432514-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:45,14:00,2018-07-31,2018-08-29,[],Natural calls of single individual perched 6 meters high in forest tree.,yes,yes,no,,,no,,,44100
739627,Cuculus,solitarius,,birds,Red-chested Cuckoo,Peter Boesman,Uganda,Budongo Eco lodge,1.917326,31.719824,,song,,,field recording,//xeno-canto.org/739627,https://xeno-canto.org/739627/download,XC739627-LS_50735 Red-chested Cuckoo song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739627-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739627-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739627-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:35,17:30,2022-06-17,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
703453,Cuculus,solitarius,,birds,Red-chested Cuckoo,András Schmidt,Uganda,"Echuya Central Forest Reserve, Kabale, Western Region",-1.2502,29.7971,2400,song,uncertain,adult,field recording,//xeno-canto.org/703453,https://xeno-canto.org/703453/download,XC703453-Cuculus solitarius051121 (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703453-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703453-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703453-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC703453-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703453-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703453-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC703453-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,10:00,2005-11-21,2022-02-20,[],"No modification. Coordinates are not exact, along a trail in this section of the Echuya Forest Reserve.",unknown,unknown,no,,,no,,,44100
701838,Cuculus,solitarius,,birds,Red-chested Cuckoo,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.6252,30.9676,1300,call,uncertain,uncertain,field recording,//xeno-canto.org/701838,https://xeno-canto.org/701838/download,XC701838-Cuculus solitarius051117b (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701838-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701838-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701838-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701838-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701838-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701838-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701838-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,10:30,2005-11-17,2022-02-12,[],"No modification. In wooded savannah within Lake Mburo NP, but no exact coordinates.",unknown,unknown,no,,,no,,,44100
430359,Cuculus,solitarius,,birds,Red-chested Cuckoo,Bram Vogels,Uganda,"Budongo forest, Royal Mile, Bujenje (near  Masindi), Masindi, Western Region",1.7112,31.5421,1100,song,,,field recording,//xeno-canto.org/430359,https://xeno-canto.org/430359/download,XC430359-Red-chested cuckoo 180725 Budongo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430359-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430359-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430359-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430359-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430359-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430359-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430359-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,00:00,2018-07-25,2018-08-10,[],,yes,yes,no,,,no,,,44100
430357,Cuculus,solitarius,,birds,Red-chested Cuckoo,Bram Vogels,Uganda,"Budongo forest, Royal Mile, Bujenje (near  Masindi), Masindi, Western Region",1.7112,31.5421,1100,song,,,field recording,//xeno-canto.org/430357,https://xeno-canto.org/430357/download,XC430357-Red-chested cuckoo 180725 Budongo bis.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430357-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/ffts/XC430357-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430357-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430357-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC430357-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,00:00,2018-07-25,2018-08-10,[],,yes,yes,no,,,no,,,44100
287439,Cuculus,solitarius,,birds,Red-chested Cuckoo,Martin St-Michel,Uganda,"Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,700,song,,,field recording,//xeno-canto.org/287439,https://xeno-canto.org/287439/download,XC287439-Semuliki-2015-03-09-09h11 LS115042.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287439-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287439-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287439-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287439-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287439-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287439-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287439-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,09:11,2015-03-09,2015-10-26,[],Brief song. Presumably same individual as in XC287436. Habitat: primary evergreen forest.,no,no,no,,,no,,,44100
287436,Cuculus,solitarius,,birds,Red-chested Cuckoo,Martin St-Michel,Uganda,"Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,700,song,,,field recording,//xeno-canto.org/287436,https://xeno-canto.org/287436/download,XC287436-Semuliki-2015-03-09-09h04 LS115041.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287436-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287436-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287436-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC287436-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287436-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287436-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC287436-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:33,09:04,2015-03-09,2015-10-26,[],Habitat: primary evergreen forest.,no,no,no,,,no,,,44100
286735,Cuculus,solitarius,,birds,Red-chested Cuckoo,Martin St-Michel,Uganda,"Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,700,song,,,field recording,//xeno-canto.org/286735,https://xeno-canto.org/286735/download,XC286735-Semuliki-2015-03-09-09h03 LS115040.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC286735-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC286735-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC286735-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC286735-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC286735-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC286735-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC286735-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:24,09:03,2015-03-09,2015-10-23,[],Habitat: primary evergreen forest.,no,no,no,,,no,,,44100
